id,image_url,caption,name,hp,set_name
dp1-93,https://images.pokemontcg.io/dp1/93_hires.png,"A Basic Pokemon Card of type Water with the title Piplup and 60 HP of rarity Common from the set Diamond & Pearl and the flavor text: Because it is very proud, it hates accepting food from people. Its thick down guards it from cold. It has the attack Peck with the cost the energy cost 0 and the damage of 10. It has the attack Water Splash with the cost Water, Colorless, the energy cost 2 and the damage of 20+ with the description: Flip a coin. If heads, this attack does 20 damage plus 10 more damage. It has weakness against Lightning +10. ",Piplup,60,Diamond & Pearl
xy4-85,https://images.pokemontcg.io/xy4/85_hires.png,"A Stage 2 Pokemon Card of type Colorless with the title Exploud and 140 HP of rarity Rare evolved from Loudred from the set Phantom Forces and the flavor text: Its howls can be heard over six miles away. It emits all sorts of noises from the ports on its body. It has the attack Boomburst with the cost Colorless, Colorless, the energy cost 2 with the description: This attack does 20 damage to each of your opponent's Pokemon. (Don't apply Weakness and Resistance for Benched Pokemon.) It has the attack Hyper Voice with the cost Colorless, Colorless, Colorless, Colorless, the energy cost 4 and the damage of 90. It has weakness against Fighting 2. ",Exploud,140,Phantom Forces
gym1-95,https://images.pokemontcg.io/gym1/95_hires.png,"A Basic Pokemon Card of type Psychic with the title Sabrina's Slowpoke and 50 HP of rarity Common from the set Gym Heroes.  It has the attack Lazy Attack with the cost Psychic, Colorless, the energy cost 2 and the damage of 30 with the description: Sabrina's Slowpoke is now Asleep (after doing damage). It has weakness against Psychic 2. ",Sabrina's Slowpoke,50,Gym Heroes
bw1-90,https://images.pokemontcg.io/bw1/90_hires.png,"A Basic Pokemon Card of type Colorless with the title Bouffalant and 90 HP of rarity Uncommon from the set Black & White and the flavor text: They charge wildly and headbutt everything. Their headbutts have enough destructive force to derail a train. It has the attack Horn Attack with the cost Colorless, Colorless, the energy cost 2 and the damage of 20. It has the attack Double Stomp with the cost Colorless, Colorless, Colorless, the energy cost 3 and the damage of 30+ with the description: Flip 2 coins. This attack does 20 more damage for each heads. It has weakness against Fighting 2. ",Bouffalant,90,Black & White
bw3-89,https://images.pokemontcg.io/bw3/89_hires.png,"A Basic Pokemon Card of type Colorless with the title Druddigon and 100 HP of rarity Rare from the set Noble Victories and the flavor text: It races through narrow caves, using its sharp claws to catch prey. The skin on its face is harder than a rock. It has the attack Clutch with the cost Colorless, Colorless, Colorless, the energy cost 3 and the damage of 60 with the description: The Defending Pokemon can't retreat during your opponent's next turn. It has the ability Rough Skin with the description: If this Pokemon is your Active Pokemon and is damaged by an opponent's attack (even if this Pokemon is Knocked Out), put 2 damage counters on the Attacking Pokemon. ",Druddigon,100,Noble Victories
dp3-97,https://images.pokemontcg.io/dp3/97_hires.png,"A Basic Pokemon Card of type Psychic with the title Nidoran  and 60 HP of rarity Common from the set Secret Wonders and the flavor text: It scans its surroundings by raising its ears out of the grass. Its toxic horn is for protection. It has the attack Collect with the cost Colorless, the energy cost 1 with the description: Draw a card. It has the attack Poison Skin with the cost Psychic, the energy cost 1 with the description: Flip 2 coins. If either of them is heads, the Defending Pokemon is now Poisoned. It has weakness against Psychic +10. ",Nidoran ♂,60,Secret Wonders
bw10-100,https://images.pokemontcg.io/bw10/100_hires.png,"A Basic, EX Pokemon Card of type Dragon with the title Palkia-EX and 180 HP of rarity Rare Ultra from the set Plasma Blast.  It has the attack Strafe with the cost Colorless, Colorless, Colorless, the energy cost 3 and the damage of 50 with the description: You may switch this Pokemon with 1 of your Benched Pokemon. It has the attack Dimension Heal with the cost Grass, Water, Colorless, Colorless, the energy cost 4 and the damage of 80 with the description: Heal from this Pokemon 20 damage for each Plasma Energy attached to this Pokemon. It has weakness against Dragon 2. ",Palkia-EX,180,Plasma Blast
sm11-87,https://images.pokemontcg.io/sm11/87_hires.png,"A Basic Pokemon Card of type Psychic with the title Cresselia and 130 HP of rarity Uncommon from the set Unified Minds and the flavor text: Shiny particles are released from its wings like a veil. It is said to represent the crescent moon. It has the attack Aurora Gain with the cost Psychic, Colorless, Colorless, the energy cost 3 and the damage of 60 with the description: Heal 30 damage from this Pokemon. It has the attack Luminous Blade with the cost Psychic, Psychic, Colorless, Colorless, the energy cost 4 and the damage of 130 with the description: Discard a Psychic Energy from this Pokemon. It has weakness against Psychic 2. ",Cresselia,130,Unified Minds
dp2-86,https://images.pokemontcg.io/dp2/86_hires.png,"A Basic Pokemon Card of type Grass with the title Kricketot and 60 HP of rarity Common from the set Mysterious Treasures and the flavor text: It shakes its head back to front, causing its antennae to hit each other and sound like a xylophone. It has the attack Call for Family with the cost Colorless, the energy cost 1 with the description: Search your deck for a Basic Pokemon and put it onto your Bench. Shuffle your deck afterward. It has the attack Sling with the cost Grass, the energy cost 1 and the damage of 10. It has weakness against Fire +10. ",Kricketot,60,Mysterious Treasures
ex9-90,https://images.pokemontcg.io/ex9/90_hires.png,"A Stage 1, EX Pokemon Card of type Colorless with the title Altaria ex and 100 HP of rarity Rare Holo EX evolved from Swablu from the set Emerald.  It has the attack Dive with the cost Colorless, the energy cost 1 and the damage of 20. It has the attack Dragon Mist with the cost Water, Lightning, Colorless, the energy cost 3 and the damage of 70 with the description: This attack's damage isn't affected by Resistance, Poke-Powers, Poke-Bodies, or any other effects on the Defending Pokemon. It has the ability Mist with the description: Any damage done to Altaria ex by attacks from Stage 2 Evolved Pokemon (both yours and your opponent's) is reduced by 30 (after applying Weakness and Resistance). ",Altaria ex,100,Emerald
pl1-92,https://images.pokemontcg.io/pl1/92_hires.png,"A Basic Pokemon Card of type Psychic with the title Shuppet and 50 HP of rarity Common from the set Platinum and the flavor text: It loves vengeful emotions and hangs in rows under the eaves of houses where vengeful people live. It has the attack Hypnotic Gaze with the cost the energy cost 0 with the description: The Defending Pokemon is now Asleep. It has the attack Fade Out with the cost Psychic, the energy cost 1 and the damage of 30 with the description: Return Shuppet and all cards attached to it to your hand. (If you don't have any Benched Pokemon, this attack does nothing.) It has weakness against Darkness +10. It has resistance against Colorless -20. ",Shuppet,50,Platinum
hgss2-93,https://images.pokemontcg.io/hgss2/93_hires.png,"A LEGEND Pokemon Card of type Lightning, Water with the title Raikou & Suicune LEGEND and 160 HP of rarity LEGEND from the set HSUnleashed.  It has the attack Thunderbolt Spear with the cost Lightning, Lightning, Colorless, the energy cost 3 and the damage of 150 with the description: Raikou & Suicune LEGEND does 50 damage to itself and don't apply Weakness to this damage. It has the attack Aurora Gain with the cost Water, Colorless, Colorless, the energy cost 3 and the damage of 50 with the description: Remove 5 damage counters from Raikou & Suicune LEGEND. It has weakness against Fighting 2 and . Lightning 2. ",Raikou & Suicune LEGEND,160,HS—Unleashed
smp-SM87,https://images.pokemontcg.io/smp/SM87_hires.png,"A Basic Pokemon Card of type Psychic with the title Latias and 100 HP of rarity Promo from the set SM Black Star Promos and the flavor text: It communicates using telepathy. Its body is covered in down that refracts light to make it invisible. It has the attack Misty Gale with the cost Psychic, the energy cost 1 and the damage of 30 with the description: Heal 30 damage from each of your Benched Pokemon. It has the ability Flight Support with the description: Your Latios in play have no Retreat Cost. It has weakness against Psychic 2. ",Latias,100,SM Black Star Promos
xy4-86,https://images.pokemontcg.io/xy4/86_hires.png,"A Basic Pokemon Card of type Colorless with the title Regigigas and 130 HP of rarity Rare Holo from the set Phantom Forces and the flavor text: It is said to have made Pokemon that look like itself from a special ice mountain, rocks, and magma. It has the attack Daunt with the cost Colorless, Colorless, Colorless, the energy cost 3 and the damage of 80 with the description: During your opponent's next turn, any damage done by attacks from the Defending Pokemon is reduced by 40 (before applying Weakness and Resistance). It has the attack Heavy Impact with the cost Colorless, Colorless, Colorless, Colorless, the energy cost 4 and the damage of 100. It has weakness against Fighting 2. ",Regigigas,130,Phantom Forces
ex11-88,https://images.pokemontcg.io/ex11/88_hires.png,"A Basic Pokemon Card of type Grass with the title Zubat and 50 HP of rarity Common from the set Delta Species.  It has the attack Poison Fang with the cost Grass, the energy cost 1 and the damage of 10 with the description: Flip a coin. If heads, the Defending Pokemon is now Poisoned. It has weakness against Psychic 2. ",Zubat,50,Delta Species
sm10-83,https://images.pokemontcg.io/sm10/83_hires.png,"A Basic Pokemon Card of type Fighting with the title Sandshrew and 70 HP of rarity Common from the set Unbroken Bonds and the flavor text: It lives in areas of limited rainfall. When danger approaches, it curls up into a ball to protect its soft stomach. It has the attack Collect with the cost Colorless, the energy cost 1 with the description: Draw a card. It has the attack Rolling Tackle with the cost Fighting, Colorless, Colorless, the energy cost 3 and the damage of 30. It has weakness against Grass 2. ",Sandshrew,70,Unbroken Bonds
